Persona, 03:11:00.951922, 03:11:00.952483, 1
Persona, 03:11:10.336829, 03:11:10.337665, 1
Persona, 03:11:15.807961, 03:11:15.808510, 2
Persona, 03:11:16.114829, 03:11:16.115406, 1
Persona, 03:11:36.578811, 03:11:36.579394, 1
Persona, 03:11:41.824302, 03:11:41.824784, 2
Persona, 03:11:42.299244, 03:11:42.299745, 2
Persona, 03:11:42.776196, 03:11:42.776721, 1
Persona, 03:12:01.238833, 03:12:01.239567, 2
Persona, 03:12:05.636794, 03:12:05.637389, 1
